Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
Kenya,Djibouti,2020,EXPIMP,Animal,46.71,28.37,0.68,64.84,,,,0,0,3,0,100,0,0,0,0,0,0,28.37,25,25,3,100,0,0,0,25,25,0,28.37,0
Kenya,Denmark,2020,EXPIMP,Animal,2.81,311.39,0.03,0.84,0.05,-0.88,-52.99,43.33,36.75,12,91.67,8.33,0,0,60,0,0,246.29,65.11,43.33,36.75,12,91.67,8.33,0,0,60,0,0,246.29,65.11
Kenya,"Egypt, Arab Rep.",2020,EXPIMP,Animal,0,730.92,,0.17,,,,0,0,8,0,100,0,0,0,0,0,0,730.92,42.5,37.38,8,100,0,0,0,60,25,0,730.92,0
Kenya,Spain,2020,EXPIMP,Animal,2662.46,2111.35,5.27,2.23,0.32,-4.01,-45.4,26.67,23.77,6,83.33,16.67,0,0,60,0,0,2005.68,105.67,26.67,23.77,6,83.33,16.67,0,0,60,0,0,2005.68,105.67
Kenya,Ethiopia(excludes Eritrea),2020,EXPIMP,Animal,2209.24,3.79,2.99,0.05,16.48,25.61,-14.79,1,1,1,100,0,0,0,1,1,0,3.79,0,10,10,1,100,0,0,0,10,10,0,3.79,0
Kenya,Finland,2020,EXPIMP,Animal,0.1,281.78,0,0.57,,,,25,25,1,100,0,0,0,25,25,0,281.78,0,25,25,1,100,0,0,0,25,25,0,281.78,0
Kenya,France,2020,EXPIMP,Animal,570.32,553.41,0.66,0.25,0.31,-2.08,-38.91,29.09,19.97,11,90.91,9.09,0,0,60,0,0,253,300.41,29.09,19.97,11,90.91,9.09,0,0,60,0,0,253,300.41
Kenya,United Kingdom,2020,EXPIMP,Animal,1738.63,358.73,0.37,0.13,0.25,-2.92,24.43,37.4,10.7,25,84,16,0,0,60,0,0,80.65,278.08,37.4,10.7,25,84,16,0,0,60,0,0,80.65,278.08
Kenya,Ghana,2020,EXPIMP,Animal,33.14,0.57,0.39,0.03,,,,25,25,3,100,0,0,0,25,25,0,0.57,0,25,25,3,100,0,0,0,25,25,0,0.57,0
Kenya,Greece,2020,EXPIMP,Animal,210.05,0.02,5.38,0,1.55,-5.68,13.45,60,60,1,100,0,0,0,60,60,0,0.02,0,60,60,1,100,0,0,0,60,60,0,0.02,0
Kenya,Croatia,2020,EXPIMP,Animal,0.42,1.16,0.24,0.12,0.22,-6.31,-62.87,60,60,1,100,0,0,0,60,60,0,1.16,0,60,60,1,100,0,0,0,60,60,0,1.16,0
Kenya,Hungary,2020,EXPIMP,Animal,0.78,34.25,0.1,0.37,0.22,-2.87,-12.7,0,0,1,0,100,0,0,0,0,0,0,34.25,0,0,1,0,100,0,0,0,0,0,0,34.25
Kenya,Indonesia,2020,EXPIMP,Animal,3.11,0.07,0.04,0,0.01,-5.83,-2.15,60,60,1,100,0,0,0,60,60,0,0.07,0,60,60,1,100,0,0,0,60,60,0,0.07,0
Kenya,India,2020,EXPIMP,Animal,70.42,325.89,0.1,0.02,3.3,5.2,148.36,30,21.21,9,88.89,11.11,0,0,60,0,0,262.66,63.24,30,21.21,9,88.89,11.11,0,0,60,0,0,262.66,63.24
Kenya,Ireland,2020,EXPIMP,Animal,0.26,530.33,0,1.4,,,,54.17,48.35,6,100,0,0,0,60,25,0,530.33,0,54.17,48.35,6,100,0,0,0,60,25,0,530.33,0
Kenya,"Iran, Islamic Rep.",2020,EXPIMP,Animal,0,63.08,,0.14,,,,51.25,58.41,4,100,0,0,0,60,25,0,63.08,0,51.25,58.41,4,100,0,0,0,60,25,0,63.08,0
Kenya,Israel,2020,EXPIMP,Animal,1852.33,6.07,31.62,0.01,17.74,-0.83,-15.18,25,25,2,100,0,0,0,25,25,0,6.07,0,25,25,2,100,0,0,0,25,25,0,6.07,0
Kenya,Italy,2020,EXPIMP,Animal,4271.15,116.97,12.66,0.05,1.63,-3.58,-24.26,29.21,26.7,19,94.74,5.26,0,0,60,0,0,102.43,14.54,29.21,26.7,19,94.74,5.26,0,0,60,0,0,102.43,14.54
Kenya,Japan,2020,EXPIMP,Animal,210.45,24.93,0.47,0,0.66,-4.83,-25.65,25,25,3,100,0,0,0,25,25,0,24.93,0,25,25,3,100,0,0,0,25,25,0,24.93,0
Kenya,"Korea, Rep.",2020,EXPIMP,Animal,12.71,1528.82,0.06,0.8,0.06,-1.29,-16.9,25,25,2,100,0,0,0,25,25,0,1528.82,0,25,25,2,100,0,0,0,25,25,0,1528.82,0
Kenya,Lebanon,2020,EXPIMP,Animal,0,0.04,,0,,,,60,60,1,100,0,0,0,60,60,0,0.04,0,60,60,1,100,0,0,0,60,60,0,0.04,0
Kenya,Sri Lanka,2020,EXPIMP,Animal,66.33,1.11,2.42,0,0,,,36.67,25.16,3,100,0,0,0,60,25,0,1.11,0,36.67,25.16,3,100,0,0,0,60,25,0,1.11,0
Kenya,Morocco,2020,EXPIMP,Animal,0.27,0.56,0.01,0,0.03,-3.71,-43.06,36.67,25.84,3,100,0,0,0,60,25,0,0.56,0,36.67,25.84,3,100,0,0,0,60,25,0,0.56,0
Kenya,Madagascar,2020,EXPIMP,Animal,0.09,2.74,0,0.02,0,-16.45,-64.22,0,0,1,0,100,0,0,0,0,0,0,2.74,25,25,1,100,0,0,0,25,25,0,2.74,0
Kenya,Malaysia,2020,EXPIMP,Animal,57.38,19.14,0.31,0,0.05,1.4,-22.41,60,60,3,100,0,0,0,60,60,0,19.14,0,60,60,3,100,0,0,0,60,60,0,19.14,0
Kenya,Nigeria,2020,EXPIMP,Animal,6.26,0.04,0.02,0,0,36.81,-85.44,25,25,1,100,0,0,0,25,25,0,0.04,0,25,25,1,100,0,0,0,25,25,0,0.04,0
Kenya,Netherlands,2020,EXPIMP,Animal,3764.02,10900.09,0.82,2.77,0.6,-1.61,19.55,33,56.08,20,90,10,0,0,60,0,0,10261.7,636.69,33,56.08,20,90,10,0,0,60,0,0,10261.7,636.69
Kenya,Norway,2020,EXPIMP,Animal,0.1,383.69,0,1.89,0.01,1.34,-46.38,25,25,14,100,0,0,0,25,25,0,383.14,0,25,25,14,100,0,0,0,25,25,0,383.14,0
Kenya,New Zealand,2020,EXPIMP,Animal,7.25,485.42,0.34,10.72,,,,42.5,54.51,4,100,0,0,0,60,25,0,485.42,0,42.5,54.51,4,100,0,0,0,60,25,0,485.42,0
Kenya,"Other Asia, nes",2020,EXPIMP,Animal,87.59,149.25,0.61,0.11,0.45,0.43,-0.43,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,Oman,2020,EXPIMP,Animal,1951.58,351.34,13.5,0.37,1.19,0.81,-31.59,25,25,5,100,0,0,0,25,25,0,351.34,0,25,25,5,100,0,0,0,25,25,0,351.34,0
Kenya,Pakistan,2020,EXPIMP,Animal,0.75,52.51,0,0.03,0,-17.27,-50.21,25,25,2,100,0,0,0,25,25,0,52.51,0,25,25,2,100,0,0,0,25,25,0,52.51,0
Kenya,Panama,2020,EXPIMP,Animal,0,0.03,,0.22,,,,25,25,1,100,0,0,0,25,25,0,0.03,0,25,25,1,100,0,0,0,25,25,0,0.03,0
Kenya,Poland,2020,EXPIMP,Animal,12.02,74.58,0.05,0.15,0.13,-1.85,4.3,42.5,25.46,4,100,0,0,0,60,25,0,74.58,0,42.5,25.46,4,100,0,0,0,60,25,0,74.58,0
Kenya,Rwanda,2020,EXPIMP,Animal,765.39,320.02,0.32,1.67,0.14,12.29,-0.98,0,0,5,0,100,0,0,0,0,0,0,320.02,60,60,5,100,0,0,0,60,60,0,320.02,0
Kenya,Saudi Arabia,2020,EXPIMP,Animal,9470.71,87.33,12.37,0.01,3.74,-0.45,54.02,46,33.81,5,100,0,0,0,60,25,0,87.33,0,46,33.81,5,100,0,0,0,60,25,0,87.33,0
Kenya,Fm Sudan,2020,EXPIMP,Animal,294.28,0.02,0.38,0,,,,0,0,2,0,100,0,0,0,0,0,0,0.02,25,25,2,100,0,0,0,25,25,0,0.02,0
Kenya,Singapore,2020,EXPIMP,Animal,4.72,16.66,0.08,0.02,0.34,-0.08,-13.93,36.67,31.92,6,100,0,0,0,60,25,0,16.66,0,36.67,31.92,6,100,0,0,0,60,25,0,16.66,0
Kenya,Somalia,2020,EXPIMP,Animal,567.09,49.66,0.53,9.8,,,,25,25,4,100,0,0,0,25,25,0,49.66,0,25,25,4,100,0,0,0,25,25,0,49.66,0
Kenya,South Sudan,2020,EXPIMP,Animal,3427.53,0.2,1.58,0.05,,,,42.5,33.75,2,100,0,0,0,60,25,0,0.2,0,42.5,33.75,2,100,0,0,0,60,25,0,0.2,0
Kenya,Slovenia,2020,EXPIMP,Animal,0,0.12,,0,,,,25,25,1,100,0,0,0,25,25,0,0.12,0,25,25,1,100,0,0,0,25,25,0,0.12,0
Kenya,Sweden,2020,EXPIMP,Animal,2.62,0.04,0.01,0,0.03,-2.4,-18.74,60,60,1,100,0,0,0,60,60,0,0.04,0,60,60,1,100,0,0,0,60,60,0,0.04,0
Kenya,Togo,2020,EXPIMP,Animal,0,0.01,,0.01,,,,25,25,1,100,0,0,0,25,25,0,0.01,0,25,25,1,100,0,0,0,25,25,0,0.01,0
Kenya,Thailand,2020,EXPIMP,Animal,1214.24,14.53,6.2,0.01,0.73,4.13,-53.12,35,43.91,7,100,0,0,0,60,25,0,14.53,0,35,43.91,7,100,0,0,0,60,25,0,14.53,0
Kenya,Tunisia,2020,EXPIMP,Animal,0.31,1.15,0.65,0.02,,,,60,60,1,100,0,0,0,60,60,0,1.15,0,60,60,1,100,0,0,0,60,60,0,1.15,0
Kenya,Turkey,2020,EXPIMP,Animal,82.77,403.45,0.33,0.21,0.68,-15.46,-9.77,25,25,5,100,0,0,0,25,25,0,403.45,0,25,25,5,100,0,0,0,25,25,0,403.45,0
Kenya,Tanzania,2020,EXPIMP,Animal,1162.23,10856.5,0.39,4.2,3.1,-10.6,-21.34,0,0,16,0,100,0,0,0,0,0,0,10856.5,24.17,20.8,16,93.75,6.25,0,0,25,0,0,10856.5,0
Kenya,Uganda,2020,EXPIMP,Animal,4699.01,68950.48,0.7,30.63,3.18,3.02,-7.36,0,0,19,0,100,0,0,0,0,0,0,68939.88,33.95,56.87,19,94.74,5.26,0,0,60,0,0,68772.96,166.92
Kenya,Unspecified,2020,EXPIMP,Animal,37.92,0.42,0.63,0,,,,25,25,1,100,0,0,0,25,25,0,0.42,0,25,25,1,100,0,0,0,25,25,0,0.42,0
Kenya,United States,2020,EXPIMP,Animal,791.91,560.32,0.17,0.11,0.19,-0.69,6.67,33.59,0.49,17,88.24,11.76,0,0,60,0,0,8.08,552.24,33.59,0.49,17,88.24,11.76,0,0,60,0,0,8.08,552.24
Kenya,Vietnam,2020,EXPIMP,Animal,1315.77,97.66,11.26,0.16,0.5,,,25,25,5,100,0,0,0,25,25,0,93.18,0,25,25,5,100,0,0,0,25,25,0,93.18,0
Kenya, World,2020,EXPIMP,Animal,103176.53,123901.9,1.71,0.8,1.14,-0.86,5.03,28.92,12.87,402,77.86,22.14,0,0,60,0,0,40007.63,83873.17,25.86,46.81,336,95.54,4.46,0,0,60,0,0,121151.49,2729.31
Kenya,Yemen,2020,EXPIMP,Animal,0,0.06,,0.09,,,,25,25,1,100,0,0,0,25,25,0,0.06,0,25,25,1,100,0,0,0,25,25,0,0.06,0
Kenya,South Africa,2020,EXPIMP,Animal,1629.86,333.85,4.98,0.08,1.38,-11.53,0.93,28.94,8.56,23,69.57,30.43,0,0,60,0,0,219.68,114.17,28.94,8.56,23,69.57,30.43,0,0,60,0,0,219.68,114.17
Kenya,"Congo, Dem. Rep.",2020,EXPIMP,Animal,1730.37,0.02,1.29,0,0.43,-4.85,96.88,0,0,1,0,100,0,0,0,0,0,0,0.02,25,25,1,100,0,0,0,25,25,0,0.02,0
Kenya,Zambia,2020,EXPIMP,Animal,2.18,447.52,0.01,1.32,0,-10.77,-13.18,0,0,3,0,100,0,0,0,0,0,0,447.52,8.33,24.15,3,33.33,66.67,0,0,25,0,0,432.31,15.21
Kenya,East Asia & Pacific,2020,EXPIMP,Animal,9173.89,17394.51,2.94,0.3,,,,32.58,25.89,60,100,0,0,0,60,25,0,17386.46,0,30.83,25.89,42,100,0,0,0,60,25,0,17386.46,0
Kenya,Europe & Central Asia,2020,EXPIMP,Animal,15939.85,22836.06,0.99,0.79,,,,35.66,48.42,167,89.82,10.18,0,0,60,0,0,21154.37,1679.24,30.99,48.42,74,94.59,5.41,0,0,60,0,0,21154.37,1679.24
Kenya,Latin America & Caribbean,2020,EXPIMP,Animal,5.78,48.43,0.04,0.02,,,,25,25,3,100,0,0,0,25,25,0,48.43,0,25,25,3,100,0,0,0,25,25,0,48.43,0
Kenya,Middle East & North Africa,2020,EXPIMP,Animal,58991.16,1425.18,7.87,0.06,,,,30,14.29,50,78,22,0,0,60,0,0,665.9,759.29,35.86,33.96,29,100,0,0,0,60,25,0,1425.18,0
Kenya,North America,2020,EXPIMP,Animal,954.81,698.61,0.2,0.11,,,,31.62,0.39,18,83.33,16.67,0,0,60,0,0,8.08,690.54,33.59,0.39,17,88.24,11.76,0,0,60,0,0,8.08,690.54
Kenya,South Asia,2020,EXPIMP,Animal,258.56,383.98,0.04,0.02,,,,30.33,21.78,15,93.33,6.67,0,0,60,0,0,320.75,63.24,30.71,21.78,14,92.86,7.14,0,0,60,0,0,320.75,63.24
Kenya,Sub-Saharan Africa,2020,EXPIMP,Animal,17298.87,80965.45,0.83,6.42,,,,11.15,0.05,86,33.72,66.28,0,0,60,0,0,273.99,80680.87,30.02,51.64,53,84.91,15.09,0,0,60,0,0,80658.56,296.3
Kenya,United Arab Emirates,2021,EXPIMP,Animal,39799.19,426.3,12.63,0.03,11.16,3.83,1.76,46,25.78,15,100,0,0,0,60,25,0,426.3,0,46,25.78,15,100,0,0,0,60,25,0,426.3,0
Kenya,Australia,2021,EXPIMP,Animal,298.57,12.17,1.27,0.01,0.41,4.13,-11.24,39,25.17,5,100,0,0,0,60,25,0,12.17,0,39,25.17,5,100,0,0,0,60,25,0,12.17,0
Kenya,Austria,2021,EXPIMP,Animal,1.83,121.94,0.95,0.57,0.11,3.21,5.88,44.17,57.58,6,83.33,16.67,0,0,60,0,0,117.03,4.92,44.17,57.58,6,83.33,16.67,0,0,60,0,0,117.03,4.92
Kenya,Burundi,2021,EXPIMP,Animal,257.76,0.01,0.38,0,0.8,-4.44,31.23,0,0,3,0,100,0,0,0,0,0,0,0.01,60,60,3,100,0,0,0,60,60,0,0.01,0
Kenya,Belgium,2021,EXPIMP,Animal,2193.73,3691.93,3.04,1.68,0.02,4.31,-73.06,33.89,57.25,18,88.89,11.11,0,0,60,0,0,3667.43,24.5,33.89,57.25,18,88.89,11.11,0,0,60,0,0,3667.43,24.5
Kenya,Bulgaria,2021,EXPIMP,Animal,0,0.26,,0.01,,,,25,25,1,100,0,0,0,25,25,0,0.26,0,25,25,1,100,0,0,0,25,25,0,0.26,0
Kenya,Canada,2021,EXPIMP,Animal,292.84,135,1.46,0.17,0.63,10.6,45.23,18.75,0.09,4,75,25,0,0,25,0,0,0.49,134.51,18.75,0.09,4,75,25,0,0,25,0,0,0.49,134.51
Kenya,Switzerland,2021,EXPIMP,Animal,1.79,22.92,0,0.03,0.02,4.81,-34.75,34,21.09,5,80,20,0,0,60,0,0,14.34,8.58,34,21.09,5,80,20,0,0,60,0,0,14.34,8.58
Kenya,China,2021,EXPIMP,Animal,493.67,18449.55,0.25,0.46,1.16,5.07,19.62,32.61,25.01,23,100,0,0,0,60,25,0,18449.55,0,32.61,25.01,23,100,0,0,0,60,25,0,18449.55,0
Kenya,Costa Rica,2021,EXPIMP,Animal,0.1,11,0.47,1.94,1.24,9.45,7.44,25,25,1,100,0,0,0,25,25,0,11,0,25,25,1,100,0,0,0,25,25,0,11,0
Kenya,Cuba,2021,EXPIMP,Animal,0,6.4,,65.91,,,,25,25,1,100,0,0,0,25,25,0,6.4,0,25,25,1,100,0,0,0,25,25,0,6.4,0
Kenya,Czech Republic,2021,EXPIMP,Animal,11.69,28.5,2.44,0.09,0.49,5.97,66.78,0,0,1,0,100,0,0,0,0,0,0,28.5,0,0,1,0,100,0,0,0,0,0,0,28.5
Kenya,Germany,2021,EXPIMP,Animal,141.26,1776.89,0.11,0.45,0.27,2.44,22.81,49.17,40.74,12,91.67,8.33,0,0,60,0,0,1745.62,31.27,49.17,40.74,12,91.67,8.33,0,0,60,0,0,1745.62,31.27
Kenya,Denmark,2021,EXPIMP,Animal,17.72,464.34,0.13,1.3,0.06,8.12,25.37,40.9,34.76,15,73.33,26.67,0,0,60,0,0,347.78,116.56,40.9,34.76,15,73.33,26.67,0,0,60,0,0,347.78,116.56
Kenya,Ecuador,2021,EXPIMP,Animal,0,25.81,,8.75,,,,25,25,1,100,0,0,0,25,25,0,25.81,0,25,25,1,100,0,0,0,25,25,0,25.81,0
Kenya,"Egypt, Arab Rep.",2021,EXPIMP,Animal,402.66,640.7,0.21,0.14,0.05,,,0,0,10,0,100,0,0,0,0,0,0,640.7,39,32,10,100,0,0,0,60,25,0,640.7,0
Kenya,Spain,2021,EXPIMP,Animal,2894.43,2217.2,5.07,1.72,1.69,8.53,136.89,33.89,23.6,9,88.89,11.11,0,0,60,0,0,2090.16,127.04,33.89,23.6,9,88.89,11.11,0,0,60,0,0,2090.16,127.04
Kenya,Estonia,2021,EXPIMP,Animal,0,3.51,,0.26,0.73,,,60,60,1,100,0,0,0,60,60,0,3.51,0,60,60,1,100,0,0,0,60,60,0,3.51,0
Kenya,Ethiopia(excludes Eritrea),2021,EXPIMP,Animal,3367.2,0.41,3.17,0.01,33.7,-3.44,61.87,3.67,2.51,3,100,0,0,0,6,2.5,0,0.41,0,36.67,25.09,3,100,0,0,0,60,25,0,0.41,0
Kenya,Finland,2021,EXPIMP,Animal,0.06,484.25,0,0.78,,,,25,25,1,100,0,0,0,25,25,0,484.25,0,25,25,1,100,0,0,0,25,25,0,484.25,0
Kenya,France,2021,EXPIMP,Animal,1116.49,977.39,1.23,0.48,0.27,9.61,2.82,31,11.82,15,86.67,13.33,0,0,60,0,0,230.46,746.88,31,11.82,15,86.67,13.33,0,0,60,0,0,230.46,746.88
Kenya,United Kingdom,2021,EXPIMP,Animal,1783.53,1150.99,0.4,0.38,0.22,0.68,2.27,36.94,2.73,18,88.89,11.11,0,0,60,0,0,83.9,1067.1,36.94,2.73,18,88.89,11.11,0,0,60,0,0,83.9,1067.1
Kenya,Ghana,2021,EXPIMP,Animal,30.16,0.94,0.29,0.02,,,,60,60,1,100,0,0,0,60,60,0,0.94,0,60,60,1,100,0,0,0,60,60,0,0.94,0
Kenya,Greece,2021,EXPIMP,Animal,1219.36,1.12,29.6,0.02,2.95,53.47,72.93,60,60,1,100,0,0,0,60,60,0,1.12,0,60,60,1,100,0,0,0,60,60,0,1.12,0
Kenya,"Hong Kong, China",2021,EXPIMP,Animal,5159.2,3.4,30.7,0,21.41,0.08,-5.09,25,25,1,100,0,0,0,25,25,0,3.4,0,25,25,1,100,0,0,0,25,25,0,3.4,0
Kenya,Croatia,2021,EXPIMP,Animal,0.5,0.24,0.17,0.03,,,,60,60,1,100,0,0,0,60,60,0,0.24,0,60,60,1,100,0,0,0,60,60,0,0.24,0
Kenya,Hungary,2021,EXPIMP,Animal,1.56,47.22,0.32,0.41,1.93,1.97,12.98,0,0,1,0,100,0,0,0,0,0,0,47.22,0,0,1,0,100,0,0,0,0,0,0,47.22
Kenya,India,2021,EXPIMP,Animal,66.01,1161.87,0.07,0.06,6.3,3.24,50.89,30,24.83,9,88.89,11.11,0,0,60,0,0,1111.49,50.38,30,24.83,9,88.89,11.11,0,0,60,0,0,1111.49,50.38
Kenya,Ireland,2021,EXPIMP,Animal,0.29,2586.12,0,6.25,0,,,31.5,56.04,6,66.67,33.33,0,0,60,0,0,2491.85,94.27,31.5,56.04,6,66.67,33.33,0,0,60,0,0,2491.85,94.27
Kenya,"Iran, Islamic Rep.",2021,EXPIMP,Animal,0.54,20.83,0,0.06,,,,25,25,3,100,0,0,0,25,25,0,20.83,0,25,25,3,100,0,0,0,25,25,0,20.83,0
Kenya,Israel,2021,EXPIMP,Animal,1787.78,165.35,22.06,0.35,7.04,14.45,0.09,25,25,2,100,0,0,0,25,25,0,165.35,0,25,25,2,100,0,0,0,25,25,0,165.35,0
Kenya,Italy,2021,EXPIMP,Animal,6285.83,238.41,21.14,0.11,1.8,7.38,31.63,34.33,33.05,15,100,0,0,0,60,25,0,238.41,0,34.33,33.05,15,100,0,0,0,60,25,0,238.41,0
Kenya,Japan,2021,EXPIMP,Animal,57.4,87.08,0.09,0.01,0.28,3.7,-35.17,25,25,2,100,0,0,0,25,25,0,87.08,0,25,25,2,100,0,0,0,25,25,0,87.08,0
Kenya,"Korea, Rep.",2021,EXPIMP,Animal,11.04,107.03,0.03,0.02,0.08,7.92,19.88,25,25,3,100,0,0,0,25,25,0,107.03,0,25,25,3,100,0,0,0,25,25,0,107.03,0
Kenya,Sri Lanka,2021,EXPIMP,Animal,0.2,1.82,0.01,0,0.01,-2.18,316.11,25,25,1,100,0,0,0,25,25,0,1.82,0,25,25,1,100,0,0,0,25,25,0,1.82,0
Kenya,Madagascar,2021,EXPIMP,Animal,0.48,4.32,0.02,0.03,0,17.39,17.01,0,0,1,0,100,0,0,0,0,0,0,4.32,25,25,1,100,0,0,0,25,25,0,4.32,0
Kenya,Mali,2021,EXPIMP,Animal,0.47,0.3,0.02,0.16,,,,25,25,1,100,0,0,0,25,25,0,0.3,0,25,25,1,100,0,0,0,25,25,0,0.3,0
Kenya,Mauritius,2021,EXPIMP,Animal,0,13.77,,0.02,,,,0,0,3,0,100,0,0,0,0,0,0,13.77,36.67,25.31,3,100,0,0,0,60,25,0,13.77,0
Kenya,Malaysia,2021,EXPIMP,Animal,150.49,31.54,0.9,0,0.47,7.01,65.64,51.25,51.43,4,100,0,0,0,60,25,0,31.54,0,51.25,51.43,4,100,0,0,0,60,25,0,31.54,0
Kenya,Namibia,2021,EXPIMP,Animal,0.4,33.65,0.04,0.76,0.04,24.07,-27.35,25,25,1,100,0,0,0,25,25,0,33.65,0,25,25,1,100,0,0,0,25,25,0,33.65,0
Kenya,Nigeria,2021,EXPIMP,Animal,10.74,0.24,0.03,0.01,0,-21.08,65.85,25,25,3,100,0,0,0,25,25,0,0.24,0,25,25,3,100,0,0,0,25,25,0,0.24,0
Kenya,Netherlands,2021,EXPIMP,Animal,2677.91,5085.65,0.48,1.19,0.55,6.53,-1.77,32.14,52.62,14,78.57,21.43,0,0,60,0,0,4817.21,268.44,32.14,52.62,14,78.57,21.43,0,0,60,0,0,4817.21,268.44
Kenya,Norway,2021,EXPIMP,Animal,1.05,895.18,0,3.38,0.04,9.35,206.86,26.46,25,24,100,0,0,0,60,25,0,894.73,0,26.46,25,24,100,0,0,0,60,25,0,894.73,0
Kenya,New Zealand,2021,EXPIMP,Animal,512.64,7.85,18.2,0.21,11.24,,,30,0.15,2,50,50,0,0,60,0,0,0.02,7.84,30,0.15,2,50,50,0,0,60,0,0,0.02,7.84
Kenya,Oman,2021,EXPIMP,Animal,4826.74,287.68,25,0.14,1.42,5.67,5.79,33.75,25.41,4,100,0,0,0,60,25,0,287.68,0,33.75,25.41,4,100,0,0,0,60,25,0,287.68,0
Kenya,Pakistan,2021,EXPIMP,Animal,3.67,36.11,0,0.02,0.01,7.36,252.94,42.5,26.04,2,100,0,0,0,60,25,0,36.11,0,42.5,26.04,2,100,0,0,0,60,25,0,36.11,0
Kenya,Poland,2021,EXPIMP,Animal,20.08,47.54,0.09,0.09,0.33,5.39,49.07,42.5,25.63,2,100,0,0,0,60,25,0,47.54,0,42.5,25.63,2,100,0,0,0,60,25,0,47.54,0
Kenya,Qatar,2021,EXPIMP,Animal,4335.95,0.01,15.33,0,6,0.66,32.4,25,25,1,100,0,0,0,25,25,0,0.01,0,25,25,1,100,0,0,0,25,25,0,0.01,0
Kenya,Romania,2021,EXPIMP,Animal,386.88,0.08,8.13,0,15.75,7.55,"3,747.29",60,60,1,100,0,0,0,60,60,0,0.08,0,60,60,1,100,0,0,0,60,60,0,0.08,0
Kenya,Rwanda,2021,EXPIMP,Animal,1922.65,354.84,0.69,1.19,0.13,11.92,-9.89,0,0,2,0,100,0,0,0,0,0,0,354.84,42.5,57.86,2,100,0,0,0,60,25,0,354.84,0
Kenya,Saudi Arabia,2021,EXPIMP,Animal,6684.8,41.4,9.52,0,3.75,0.24,-12.29,40,50.49,7,100,0,0,0,60,25,0,41.4,0,40,50.49,7,100,0,0,0,60,25,0,41.4,0
Kenya,Singapore,2021,EXPIMP,Animal,18.05,25.24,0.3,0.03,0.13,5.61,-31.08,32,33.39,5,100,0,0,0,60,25,0,25.24,0,32,33.39,5,100,0,0,0,60,25,0,25.24,0
Kenya,Sierra Leone,2021,EXPIMP,Animal,0.8,0.01,0.03,0.01,,,,60,60,1,100,0,0,0,60,60,0,0.01,0,60,60,1,100,0,0,0,60,60,0,0.01,0
Kenya,Somalia,2021,EXPIMP,Animal,688.85,65.47,0.56,7.31,,,,25,25,2,100,0,0,0,25,25,0,46.57,0,25,25,2,100,0,0,0,25,25,0,46.57,0
Kenya,Slovak Republic,2021,EXPIMP,Animal,0,0.01,,0,0.04,,,12.5,12.5,2,50,50,0,0,25,0,0,0.01,0,12.5,12.5,2,50,50,0,0,25,0,0,0.01,0
Kenya,Eswatini,2021,EXPIMP,Animal,0,4.8,,0,,,,25,25,1,100,0,0,0,25,25,0,4.8,0,25,25,1,100,0,0,0,25,25,0,4.8,0
Kenya,Thailand,2021,EXPIMP,Animal,333.81,10.55,1.58,0.01,0.4,3.78,-28.8,25,25,3,100,0,0,0,25,25,0,10.55,0,25,25,3,100,0,0,0,25,25,0,10.55,0
Kenya,Turkey,2021,EXPIMP,Animal,161.89,1004.66,0.94,0.45,1.49,-4.43,14.36,16.67,23.03,3,66.67,33.33,0,0,25,0,0,925.6,79.05,16.67,23.03,3,66.67,33.33,0,0,25,0,0,925.6,79.05
Kenya,Tanzania,2021,EXPIMP,Animal,4159.01,11494.9,1.01,2.35,3.87,19.62,52.4,0,0,21,0,100,0,0,0,0,0,0,11493.56,23.38,23.26,21,85.71,14.29,0,0,25,0,0,11493.56,0
Kenya,Uganda,2021,EXPIMP,Animal,3590.86,71824.25,0.43,23.54,,,,0,0,15,0,100,0,0,0,0,0,0,71824.25,37.33,58.21,15,93.33,6.67,0,0,60,0,0,71794.46,29.79
Kenya,Unspecified,2021,EXPIMP,Animal,59.26,0.92,0.39,0.01,,,,25,25,2,100,0,0,0,25,25,0,0.92,0,25,25,2,100,0,0,0,25,25,0,0.92,0
Kenya,United States,2021,EXPIMP,Animal,1305.86,527.53,0.24,0.07,0.3,13.46,42.19,33.19,3.78,19,84.21,15.79,0,0,60,0,0,46.19,481.34,33.19,3.78,19,84.21,15.79,0,0,60,0,0,46.19,481.34
