Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
Kenya,Netherlands,2020,EXPIMP,Hides and Skins,2.55,46.49,0.0,0.01,0.01,-10.07,63.04,24.06,22.22,16.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,46.49,0.0,24.06,22.22,16.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,46.49,0.0
Kenya,Norway,2020,EXPIMP,Hides and Skins,0.95,0.14,0.0,0.0,0.07,-3.61,-16.92,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.14,0.0,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.14,0.0
Kenya,New Zealand,2020,EXPIMP,Hides and Skins,3.49,0.65,0.16,0.01,0.65,-19.94,57.54,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.65,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.65,0.0
Kenya,"Other Asia, nes",2020,EXPIMP,Hides and Skins,0.0,5.31,,0.0,0.17,-4.38,-33.34,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,Oman,2020,EXPIMP,Hides and Skins,0.0,0.31,,0.0,,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.31,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.31,0.0
Kenya,Pakistan,2020,EXPIMP,Hides and Skins,1722.52,33.03,0.34,0.02,2.38,-14.56,-19.64,25.0,25.0,12.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,33.03,0.0,25.0,25.0,12.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,33.03,0.0
Kenya,Peru,2020,EXPIMP,Hides and Skins,0.0,0.07,,0.0,,,,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.07,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.07,0.0
Kenya,Philippines,2020,EXPIMP,Hides and Skins,0.0,0.92,,0.02,,,,25.0,25.0,4.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.92,0.0,25.0,25.0,4.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.92,0.0
Kenya,Poland,2020,EXPIMP,Hides and Skins,0.0,0.7,,0.0,0.01,-6.98,117.7,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.7,0.0,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.7,0.0
Kenya,Portugal,2020,EXPIMP,Hides and Skins,1.76,0.36,0.03,0.0,0.07,-14.39,-9.48,10.0,10.0,1.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,0.36,0.0,10.0,10.0,1.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,0.36,0.0
Kenya,Qatar,2020,EXPIMP,Hides and Skins,0.0,9.4,,0.02,,,,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,9.4,0.0,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,9.4,0.0
Kenya,Romania,2020,EXPIMP,Hides and Skins,0.0,0.03,,0.0,,,,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.03,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.03,0.0
Kenya,Russian Federation,2020,EXPIMP,Hides and Skins,0.0,1.04,,0.0,0.01,-12.23,16.46,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1.04,0.0,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1.04,0.0
Kenya,Rwanda,2020,EXPIMP,Hides and Skins,28.34,1752.66,0.01,9.14,0.07,-4.93,-25.91,0.0,0.0,11.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.66,17.73,10.01,11.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,1752.66,0.0
Kenya,Saudi Arabia,2020,EXPIMP,Hides and Skins,0.0,2.53,,0.0,,,,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,2.53,0.0,25.0,25.0,7.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,2.53,0.0
Kenya,Fm Sudan,2020,EXPIMP,Hides and Skins,3.1,0.03,0.0,0.0,,,,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.03,0.0
Kenya,Senegal,2020,EXPIMP,Hides and Skins,0.13,1.66,0.0,4.83,0.08,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1.66,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,1.66,0.0
Kenya,Singapore,2020,EXPIMP,Hides and Skins,7.73,5.95,0.12,0.01,19.24,-11.41,-9.92,26.25,32.21,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,5.95,0.0,26.25,32.21,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,5.95,0.0
Kenya,Somalia,2020,EXPIMP,Hides and Skins,14.15,26.35,0.01,5.2,,,,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,26.35,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,26.35,0.0
Kenya,Slovak Republic,2020,EXPIMP,Hides and Skins,0.0,0.05,,0.0,0.0,,,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.05,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.05,0.0
Kenya,Sweden,2020,EXPIMP,Hides and Skins,13.6,19.06,0.06,0.03,0.59,-7.65,2.88,25.0,25.0,10.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,19.06,0.0,25.0,25.0,10.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,19.06,0.0
Kenya,Eswatini,2020,EXPIMP,Hides and Skins,0.0,0.14,,0.0,0.22,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.14,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.14,0.0
Kenya,Togo,2020,EXPIMP,Hides and Skins,0.0,0.02,,0.02,,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.02,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.02,0.0
Kenya,Thailand,2020,EXPIMP,Hides and Skins,0.0,9.18,,0.01,0.13,-11.69,-81.37,25.0,25.0,9.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,9.18,0.0,25.0,25.0,9.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,9.18,0.0
Kenya,Tunisia,2020,EXPIMP,Hides and Skins,0.0,0.45,,0.01,,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.45,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.45,0.0
Kenya,Turkey,2020,EXPIMP,Hides and Skins,36.6,276.45,0.15,0.15,7.61,-11.48,-0.17,25.83,25.0,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,276.45,0.0,25.83,25.0,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,276.45,0.0
Kenya,Tanzania,2020,EXPIMP,Hides and Skins,260.29,1.55,0.09,0.0,0.54,3.14,80.84,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,22.5,11.96,6.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,1.55,0.0
Kenya,Uganda,2020,EXPIMP,Hides and Skins,157.85,500.0,0.02,0.22,0.23,-22.34,-14.34,0.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,18.33,10.02,9.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,500.0,0.0
Kenya,Ukraine,2020,EXPIMP,Hides and Skins,0.0,18.43,,0.03,0.0,,,25.0,25.0,4.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,18.43,0.0,25.0,25.0,4.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,18.43,0.0
Kenya,Unspecified,2020,EXPIMP,Hides and Skins,14.23,0.11,0.23,0.0,,,,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.11,0.0,25.0,25.0,2.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.11,0.0
Kenya,United States,2020,EXPIMP,Hides and Skins,342.31,459.02,0.07,0.09,0.18,-12.51,-3.03,23.7,25.13,23.0,95.65,4.35,0.0,0.0,35.0,0.0,0.0,458.93,0.09,23.7,25.13,23.0,95.65,4.35,0.0,0.0,35.0,0.0,0.0,458.93,0.09
Kenya,Vietnam,2020,EXPIMP,Hides and Skins,0.0,25.1,,0.04,0.03,-12.09,-74.7,25.71,25.13,14.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,25.1,0.0,25.71,25.13,14.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,25.1,0.0
Kenya, World,2020,EXPIMP,Hides and Skins,21657.05,19649.65,0.36,0.13,0.76,-11.22,-32.96,22.5,22.12,611.0,92.47,7.53,0.0,0.0,35.0,0.0,0.0,17380.68,2268.97,14.42,23.29,69.0,92.75,7.25,0.0,0.0,35.0,0.0,0.0,19649.57,0.09
Kenya,South Africa,2020,EXPIMP,Hides and Skins,117.22,217.43,0.36,0.05,2.02,-19.35,143.17,24.13,24.95,23.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,217.43,0.0,24.13,24.95,23.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,217.43,0.0
Kenya,Zambia,2020,EXPIMP,Hides and Skins,9.1,0.12,0.02,0.0,0.3,-24.11,-33.1,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,25.0,25.0,3.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.12,0.0
Kenya,East Asia & Pacific,2020,EXPIMP,Hides and Skins,9842.5,14923.74,3.15,0.25,,,,24.49,25.03,127.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,14923.74,0.0,21.72,25.03,29.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,14923.74,0.0
Kenya,Europe & Central Asia,2020,EXPIMP,Hides and Skins,4568.79,802.53,0.28,0.03,,,,24.41,24.75,219.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,802.53,0.0,20.48,24.75,31.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,802.53,0.0
Kenya,Latin America & Caribbean,2020,EXPIMP,Hides and Skins,1.12,8.17,0.01,0.0,,,,25.0,25.0,14.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,8.17,0.0,25.0,25.0,9.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,8.17,0.0
Kenya,Middle East & North Africa,2020,EXPIMP,Hides and Skins,42.75,340.59,0.01,0.01,,,,21.64,24.23,73.0,86.3,13.7,0.0,0.0,35.0,0.0,0.0,330.28,10.3,23.33,24.98,21.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,340.59,0.0
Kenya,North America,2020,EXPIMP,Hides and Skins,347.89,676.98,0.07,0.11,,,,24.09,25.09,33.0,96.97,3.03,0.0,0.0,35.0,0.0,0.0,676.89,0.09,23.7,25.09,23.0,95.65,4.35,0.0,0.0,35.0,0.0,0.0,676.89,0.09
Kenya,South Asia,2020,EXPIMP,Hides and Skins,5388.67,385.65,0.88,0.02,,,,24.9,24.65,48.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,385.65,0.0,24.75,24.65,20.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,385.65,0.0
Kenya,Sub-Saharan Africa,2020,EXPIMP,Hides and Skins,1442.28,2506.58,0.07,0.2,,,,12.76,2.46,86.0,59.3,40.7,0.0,0.0,35.0,0.0,0.0,248.0,2258.58,20.48,11.52,31.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,2506.58,0.0
Kenya,Afghanistan,2021,EXPIMP,Hides and Skins,0.0,0.05,,0.13,,,,32.5,34.61,4.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.05,0.0,32.5,34.61,4.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.05,0.0
Kenya,Angola,2021,EXPIMP,Hides and Skins,0.49,0.01,0.05,0.02,0.29,5.63,21.57,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0
Kenya,Albania,2021,EXPIMP,Hides and Skins,0.0,1.04,,8.61,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,1.04,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,1.04,0.0
Kenya,United Arab Emirates,2021,EXPIMP,Hides and Skins,2.47,178.69,0.0,0.01,0.06,21.18,292.12,32.06,34.86,17.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,178.69,0.0,32.06,34.86,17.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,178.69,0.0
Kenya,Argentina,2021,EXPIMP,Hides and Skins,0.0,0.07,,0.0,,,,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.07,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.07,0.0
Kenya,Australia,2021,EXPIMP,Hides and Skins,203.43,9.76,0.87,0.0,0.38,10.72,-29.95,33.0,33.54,15.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,9.76,0.0,33.0,33.54,15.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,9.76,0.0
Kenya,Austria,2021,EXPIMP,Hides and Skins,9.94,1.98,5.18,0.01,0.29,7.16,315.07,33.75,34.91,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.98,0.0,33.75,34.91,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.98,0.0
Kenya,Burundi,2021,EXPIMP,Hides and Skins,3.66,0.02,0.01,0.0,0.16,-14.61,11.13,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.02,0.0
Kenya,Belgium,2021,EXPIMP,Hides and Skins,51.73,113.53,0.07,0.05,1.4,8.16,-20.54,31.88,34.66,16.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,113.53,0.0,31.88,34.66,16.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,113.53,0.0
Kenya,Benin,2021,EXPIMP,Hides and Skins,0.0,0.06,,0.28,,,,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.06,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.06,0.0
Kenya,Burkina Faso,2021,EXPIMP,Hides and Skins,0.06,0.36,0.0,1.92,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.36,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.36,0.0
Kenya,Bangladesh,2021,EXPIMP,Hides and Skins,1480.73,3.84,42.49,0.02,,,,33.33,34.89,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,3.84,0.0,33.33,34.89,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,3.84,0.0
Kenya,Bulgaria,2021,EXPIMP,Hides and Skins,0.0,0.01,,0.0,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0
Kenya,Bahrain,2021,EXPIMP,Hides and Skins,0.0,1.29,,0.0,0.03,7.53,-56.72,33.57,34.92,7.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.29,0.0,33.57,34.92,7.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.29,0.0
Kenya,Brazil,2021,EXPIMP,Hides and Skins,0.0,0.28,,0.0,2.13,,,28.57,31.72,7.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,0.28,0.0,28.57,31.72,7.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,0.28,0.0
Kenya,Canada,2021,EXPIMP,Hides and Skins,8.98,180.7,0.04,0.23,0.36,9.34,81.09,33.33,34.98,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,180.7,0.0,33.33,34.98,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,180.7,0.0
Kenya,Switzerland,2021,EXPIMP,Hides and Skins,3.14,7.92,0.01,0.01,0.07,1.75,40.44,32.14,32.75,14.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,7.92,0.0,32.14,32.75,14.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,7.92,0.0
Kenya,Chile,2021,EXPIMP,Hides and Skins,0.0,0.22,,0.0,0.06,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.22,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.22,0.0
Kenya,China,2021,EXPIMP,Hides and Skins,5349.2,18244.96,2.68,0.45,3.07,20.33,0.1,27.4,34.44,25.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,18244.96,0.0,27.4,34.44,25.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,18244.96,0.0
Kenya,Cote d'Ivoire,2021,EXPIMP,Hides and Skins,0.21,0.05,0.0,0.01,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.05,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.05,0.0
Kenya,Cameroon,2021,EXPIMP,Hides and Skins,1.63,0.04,0.07,0.01,,,,30.0,30.05,2.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.04,0.0,30.0,30.05,2.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.04,0.0
Kenya,Colombia,2021,EXPIMP,Hides and Skins,0.0,0.11,,0.01,,,,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.11,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.11,0.0
Kenya,Costa Rica,2021,EXPIMP,Hides and Skins,0.0,0.6,,0.11,0.01,13.32,-60.44,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.6,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.6,0.0
Kenya,Cyprus,2021,EXPIMP,Hides and Skins,0.0,0.65,,0.0,0.1,25.07,58.29,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.65,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.65,0.0
Kenya,Czech Republic,2021,EXPIMP,Hides and Skins,1.2,260.7,0.25,0.86,0.16,5.57,21.68,28.0,34.17,5.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,260.7,0.0,28.0,34.17,5.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,260.7,0.0
Kenya,Germany,2021,EXPIMP,Hides and Skins,40.51,41.09,0.03,0.01,0.16,6.25,66.5,28.57,30.69,21.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,41.09,0.0,28.57,30.69,21.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,41.09,0.0
Kenya,Denmark,2021,EXPIMP,Hides and Skins,0.27,2.67,0.0,0.01,0.1,2.94,-19.86,33.75,34.54,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,2.67,0.0,33.75,34.54,8.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,2.67,0.0
Kenya,Dominican Republic,2021,EXPIMP,Hides and Skins,0.0,0.15,,0.04,14.33,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.15,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.15,0.0
Kenya,"Egypt, Arab Rep.",2021,EXPIMP,Hides and Skins,0.0,3.98,,0.0,0.0,,,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,33.0,34.0,10.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,3.98,0.0
Kenya,Spain,2021,EXPIMP,Hides and Skins,56.52,18.52,0.1,0.01,0.22,7.78,28.79,32.5,33.55,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,18.52,0.0,32.5,33.55,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,18.52,0.0
Kenya,Estonia,2021,EXPIMP,Hides and Skins,0.01,0.06,0.01,0.0,0.51,,,30.0,26.56,2.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.06,0.0,30.0,26.56,2.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.06,0.0
Kenya,Ethiopia(excludes Eritrea),2021,EXPIMP,Hides and Skins,13.46,4.44,0.01,0.06,2.5,19.76,440.82,3.0,3.26,9.0,100.0,0.0,0.0,0.0,3.5,1.0,0.0,4.44,0.0,30.0,32.63,9.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,4.44,0.0
Kenya,Finland,2021,EXPIMP,Hides and Skins,0.07,3.32,0.0,0.01,0.03,20.23,-1.61,28.0,11.45,5.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,3.32,0.0,28.0,11.45,5.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,3.32,0.0
Kenya,France,2021,EXPIMP,Hides and Skins,28.27,10.72,0.03,0.01,0.16,8.08,158.23,31.92,33.54,13.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,10.72,0.0,31.92,33.54,13.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,10.72,0.0
Kenya,Faeroe Islands,2021,EXPIMP,Hides and Skins,0.0,0.7,,0.16,,,,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.7,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.7,0.0
Kenya,United Kingdom,2021,EXPIMP,Hides and Skins,167.46,183.53,0.04,0.06,0.13,3.12,-19.43,27.5,33.98,24.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,183.53,0.0,27.5,33.98,24.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,183.53,0.0
Kenya,Ghana,2021,EXPIMP,Hides and Skins,33.41,0.31,0.32,0.01,,,,22.5,26.85,2.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,0.31,0.0,22.5,26.85,2.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,0.31,0.0
Kenya,Greece,2021,EXPIMP,Hides and Skins,9.42,1.12,0.23,0.02,1.63,,,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,1.12,0.0,35.0,35.0,2.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,1.12,0.0
Kenya,"Hong Kong, China",2021,EXPIMP,Hides and Skins,28.42,63.92,0.17,0.07,2.48,2.62,-32.07,32.0,31.56,10.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,63.92,0.0,32.0,31.56,10.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,63.92,0.0
Kenya,Honduras,2021,EXPIMP,Hides and Skins,0.0,0.01,,0.01,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0
Kenya,Croatia,2021,EXPIMP,Hides and Skins,0.0,0.01,,0.0,,,,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.01,0.0
Kenya,Hungary,2021,EXPIMP,Hides and Skins,0.0,0.41,,0.0,,,,33.0,33.82,5.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.41,0.0,33.0,33.82,5.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,0.41,0.0
Kenya,Indonesia,2021,EXPIMP,Hides and Skins,2147.91,11.42,25.82,0.0,36.54,14.65,9.18,32.78,31.43,9.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,11.42,0.0,32.78,31.43,9.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,11.42,0.0
Kenya,India,2021,EXPIMP,Hides and Skins,739.13,342.79,0.78,0.02,4.44,12.94,-17.52,30.0,29.77,21.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,342.79,0.0,30.0,29.77,21.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,342.79,0.0
Kenya,Ireland,2021,EXPIMP,Hides and Skins,0.05,1.95,0.0,0.0,0.07,15.36,43.26,31.67,31.08,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.95,0.0,31.67,31.08,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,1.95,0.0
Kenya,Iraq,2021,EXPIMP,Hides and Skins,0.0,0.0,,0.0,,,,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0
Kenya,Israel,2021,EXPIMP,Hides and Skins,0.08,52.3,0.0,0.11,0.18,,,33.57,34.87,7.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,52.3,0.0,33.57,34.87,7.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,52.3,0.0
Kenya,Italy,2021,EXPIMP,Hides and Skins,4494.84,70.57,15.12,0.03,16.94,10.57,8.19,26.88,27.87,24.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,70.57,0.0,26.88,27.87,24.0,100.0,0.0,0.0,0.0,35.0,10.0,0.0,70.57,0.0
Kenya,Jordan,2021,EXPIMP,Hides and Skins,0.0,0.13,,0.0,,,,35.0,35.0,4.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.13,0.0,35.0,35.0,4.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.13,0.0
